folioviv,foliohog,tam_loc,educa_jefe,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,ing_cor,factor
0100665202,1,100 mil+,11,Si,Si,Si,2,1,1,4,156622.35,202
0100665203,1,100 mil+,05,Si,Si,Si,2,0,1,1,64357.48,202
0100665204,1,100 mil+,10,Si,Si,Si,2,0,1,2,108593.45,202
0100671301,1,100 mil+,11,Si,Si,Si,0,1,1,3,102230.15,229
0100671302,1,100 mil+,10,Si,Si,Si,1,0,1,2,122662.68,229
0100671303,1,100 mil+,11,Si,Si,Si,1,1,1,2,87200.88,229
0100671304,1,100 mil+,09,No,Si,Si,0,1,1,1,35734.01,229
0100671305,1,100 mil+,10,Si,Si,Si,2,1,1,2,147081.93,229
0100677801,1,100 mil+,10,Si,Si,Si,0,1,2,1,139150.34,199
0100677802,1,100 mil+,11,Si,Si,Si,1,1,1,1,310456.74,199
0100677803,1,100 mil+,04,No,Si,Si,1,1,1,1,130749.1,199
0100677806,1,100 mil+,10,Si,Si,Si,2,0,1,2,30112.4,199
0100688401,1,100 mil+,06,Si,Si,No,0,0,1,0,27865.57,189
0100688402,1,100 mil+,05,Si,Si,Si,1,0,1,1,34598.86,189
0100688403,1,100 mil+,06,Si,Si,Si,0,0,2,0,66865.68,189
0100688404,1,100 mil+,04,No,No,No,0,0,1,0,13111.84,189
0100688405,1,100 mil+,06,Si,No,No,1,0,1,0,37912.89,189
0100688406,1,100 mil+,08,Si,No,No,1,0,1,1,57487.1,189
0100691701,1,100 mil+,04,Si,No,Si,0,1,1,0,36258.17,180
0100691702,1,100 mil+,04,No,Si,No,1,0,1,0,21950.91,180
0100691703,1,100 mil+,05,Si,No,No,0,0,1,0,37381.92,180
0100691704,1,100 mil+,04,Si,No,No,1,0,1,1,92079.2,180
0100691705,1,100 mil+,06,Si,No,No,0,0,0,0,8690.15,180
0100691706,1,100 mil+,05,Si,Si,No,0,0,1,0,29557.34,180
0100695902,1,100 mil+,04,Si,No,No,0,0,1,0,26522.97,174
0100695903,1,100 mil+,06,Si,No,No,0,0,1,0,35438.08,174
0100695904,1,100 mil+,04,No,No,No,0,0,1,0,18487.67,174
0100695905,1,100 mil+,08,Si,No,No,0,0,0,0,44081.65,174
0100695906,1,100 mil+,05,Si,No,No,1,0,1,0,34155.69,174
0100711501,1,100 mil+,04,Si,Si,No,0,0,0,0,53262.55,184
0100711502,1,100 mil+,04,Si,No,No,1,0,1,0,39585.42,184
0100711503,1,100 mil+,04,Si,Si,No,0,0,1,0,38640.32,184
0100711504,1,100 mil+,08,Si,Si,Si,0,0,1,4,81672.29,184
0100711505,1,100 mil+,04,Si,Si,No,0,0,1,0,22610.74,184
0100711506,1,100 mil+,08,Si,Si,Si,0,0,1,0,30456.34,184
0100718601,1,100 mil+,04,Si,Si,Si,0,0,1,1,29569.63,192
0100718602,1,100 mil+,06,Si,No,No,1,0,1,0,63146.5,192
0100718604,1,100 mil+,06,Si,No,Si,0,0,1,0,34018.35,192
0100718605,1,100 mil+,11,Si,Si,Si,1,0,1,0,155853.71,192
0100718606,1,100 mil+,10,Si,Si,Si,1,1,2,3,110532.77,192
0100720001,1,100 mil+,09,Si,No,No,1,0,1,1,24924.5,203
0100720002,1,100 mil+,03,Si,Si,No,0,0,1,0,12286.77,203
0100720003,1,100 mil+,05,Si,Si,No,1,0,0,0,31912.16,203
0100720004,1,100 mil+,10,Si,No,No,2,1,1,0,108653.87,203
0100720005,1,100 mil+,10,Si,Si,Si,1,0,1,1,89674.85,203
0100720006,1,100 mil+,07,Si,Si,No,0,0,1,0,80869.27,203
0100738202,1,100 mil+,06,Si,Si,No,0,0,1,0,52649.82,183
0100738203,1,100 mil+,03,Si,Si,No,1,0,1,0,42885.36,183
0100738204,1,100 mil+,04,No,No,No,0,0,0,0,15036.78,183
0100738205,1,100 mil+,06,Si,Si,No,0,0,1,0,46603.01,183
0100738206,1,100 mil+,03,Si,Si,No,1,0,1,0,63043.43,183
0100761301,1,100 mil+,01,No,Si,Si,0,0,1,0,19385.46,185
0100761301,2,100 mil+,06,Si,Si,Si,0,0,1,0,21938.84,185
0100761301,3,100 mil+,05,Si,Si,Si,0,0,0,0,19150.9,185
0100761302,1,100 mil+,01,Si,Si,Si,1,1,1,1,241900.79,185
0100761303,1,100 mil+,04,Si,No,No,1,0,1,0,30158.1,185
0100761304,1,100 mil+,04,Si,No,No,0,0,0,0,50269.28,185
0100761304,2,100 mil+,04,Si,No,No,0,0,0,0,22889.93,185
0100761304,3,100 mil+,03,Si,No,No,0,0,1,0,30003.22,185
0100761305,1,100 mil+,01,Si,Si,No,0,0,1,0,40801.55,185
0100761306,1,100 mil+,06,Si,No,No,0,0,0,0,13785.6,185
0100773801,1,100 mil+,06,Si,No,Si,0,0,1,1,48324.57,206
0100773802,1,100 mil+,06,Si,No,No,0,1,1,0,23622.87,206
0100773803,1,100 mil+,07,Si,No,No,0,0,1,0,29335.33,206
0100773804,1,100 mil+,04,No,No,Si,0,0,1,0,94765.05,206
0100773805,1,100 mil+,04,Si,Si,No,1,0,1,1,64587.4,206
0100773805,2,100 mil+,08,Si,No,No,0,0,0,0,42359.85,206
0100773806,1,100 mil+,05,Si,Si,No,1,0,1,0,43617.23,206
0100781401,1,100 mil+,08,Si,No,Si,1,0,1,0,20480.36,218
0100781403,1,100 mil+,08,Si,Si,Si,0,0,1,1,63864,218
0100781404,1,100 mil+,10,Si,Si,Si,1,0,1,1,66643.19,218
0100781405,1,100 mil+,10,Si,Si,Si,0,1,1,1,228173.64,218
0100781406,1,100 mil+,04,Si,Si,Si,2,1,1,1,145523.08,218
0100797701,1,100 mil+,06,Si,Si,Si,1,0,2,0,49939.02,208
0100797702,1,100 mil+,10,Si,No,Si,2,1,1,1,98594.73,208
0100797704,1,100 mil+,06,Si,Si,Si,2,0,1,3,63728.33,208
0100803901,1,100 mil+,04,Si,No,No,0,0,1,0,21728.11,189
0100803902,1,100 mil+,10,Si,Si,Si,0,0,1,1,46867.51,189
0100803903,1,100 mil+,01,Si,No,No,0,0,0,0,83593.93,189
0100803905,1,100 mil+,04,Si,Si,Si,0,0,1,0,49642.67,189
0100803906,1,100 mil+,11,No,Si,Si,0,0,1,1,116802.06,189
0100824501,1,100 mil+,10,Si,No,Si,1,0,1,1,11597.76,187
0100824502,1,100 mil+,01,No,No,No,0,0,0,0,10240.17,187
0100824504,1,100 mil+,06,Si,Si,No,1,1,1,0,53465.07,187
0100824505,1,100 mil+,06,Si,Si,Si,1,1,1,1,23723.67,187
0100824506,1,100 mil+,08,Si,No,Si,0,0,1,0,46594.31,187
0100829601,1,100 mil+,10,Si,Si,No,0,0,1,1,24590.16,180
0100829602,1,100 mil+,04,Si,No,Si,0,1,1,1,21351.65,180
0100829603,1,100 mil+,06,Si,Si,Si,1,0,1,1,114796.01,180
0100829604,1,100 mil+,10,Si,Si,Si,1,0,1,1,56368.64,180
0100829605,1,100 mil+,06,Si,No,No,1,0,1,0,40731.13,180
0100829606,1,100 mil+,01,Si,No,No,0,0,0,0,29505.74,180
0100837001,1,100 mil+,03,Si,No,No,0,1,1,0,63236.65,197
0100837002,1,100 mil+,06,Si,No,No,0,0,1,1,47579.76,197
0100837003,1,100 mil+,06,Si,No,Si,1,0,1,1,47137.95,197
0100837004,1,100 mil+,09,Si,No,No,0,0,1,0,26089.58,197
0100837005,1,100 mil+,03,Si,No,No,0,0,1,0,16338.47,197
0100837006,1,100 mil+,04,Si,Si,Si,0,0,1,1,57393.9,197
0100840201,1,100 mil+,08,Si,Si,Si,0,1,1,0,31773.46,174
0100840202,1,100 mil+,06,Si,No,No,1,0,1,0,17302.25,174
0100840203,1,100 mil+,08,Si,Si,Si,1,0,1,1,140393.36,174
0100840204,1,100 mil+,06,Si,Si,Si,0,0,1,0,67682.02,174
0100840204,2,100 mil+,06,Si,Si,Si,1,0,0,0,29110.29,174
0100840204,3,100 mil+,06,Si,Si,No,0,0,0,0,14644.33,174
0100840204,4,100 mil+,06,Si,Si,Si,1,0,0,0,20859.09,174
0100840205,1,100 mil+,06,Si,No,Si,0,0,1,1,32900.58,174
0100840206,1,100 mil+,10,Si,Si,Si,1,1,1,1,98957.61,174
0100842301,1,100 mil+,09,Si,Si,Si,0,1,1,1,71145.31,189
0100842302,1,100 mil+,09,Si,No,Si,1,1,1,0,48425.06,189
0100842304,1,100 mil+,05,Si,No,No,0,0,1,1,37515.13,189
0100842305,1,100 mil+,04,Si,Si,Si,0,1,1,1,42149.08,189
0100842306,1,100 mil+,03,No,Si,No,0,0,1,0,23451.06,189
0100843801,1,100 mil+,04,Si,No,Si,0,0,1,1,31057.37,192
0100843802,1,100 mil+,06,Si,Si,No,1,0,1,1,61481.69,192
0100843803,1,100 mil+,06,Si,Si,Si,0,0,1,0,50640.95,192
0100843804,1,100 mil+,04,Si,No,No,0,0,1,0,12123.59,192
0100843805,1,100 mil+,08,Si,No,Si,2,1,2,0,118083.63,192
0100843806,1,100 mil+,08,Si,Si,Si,0,0,1,0,55260.01,192
0100853401,1,100 mil+,08,Si,No,No,1,0,1,0,31539.58,184
0100853403,1,100 mil+,10,Si,No,Si,0,0,2,3,73710.91,184
0100853404,1,100 mil+,10,Si,No,Si,0,0,1,1,105386.96,184
0100853405,1,100 mil+,10,Si,Si,No,0,0,1,1,50098.78,184
0100853406,1,100 mil+,08,No,No,No,0,0,1,0,10213.79,184
0100858701,1,100 mil+,06,Si,No,Si,1,0,1,0,51811.46,195
0100858702,1,100 mil+,09,Si,No,No,3,1,1,1,87973.03,195
0100858703,1,100 mil+,09,Si,Si,Si,1,1,1,1,127820.99,195
0100858704,1,100 mil+,04,Si,Si,Si,0,0,1,1,61637.37,195
0100858705,1,100 mil+,09,Si,No,Si,1,0,1,2,63083.56,195
0100858706,1,100 mil+,03,Si,No,No,0,0,1,0,11739.34,195
0100860901,1,100 mil+,10,Si,Si,Si,2,0,1,1,112907.83,180
0100860903,1,100 mil+,04,Si,No,Si,0,0,1,0,29689.95,180
0100860904,1,100 mil+,08,Si,No,Si,1,1,1,1,25558.78,180
0100860906,1,100 mil+,04,Si,Si,Si,0,0,0,1,10471.16,180
0100869502,1,100 mil+,03,No,Si,No,0,0,1,0,43406.98,181
0100869503,1,100 mil+,06,Si,No,No,0,0,0,0,26308.68,181
0100869504,1,100 mil+,06,Si,No,No,0,0,1,0,43163.04,181
0100869506,1,100 mil+,04,Si,No,No,0,0,0,0,13803.24,181
0100902601,1,100 mil+,08,Si,Si,Si,0,0,1,1,49583.56,203
0100902603,1,100 mil+,08,Si,Si,Si,1,0,1,2,54115.43,203
0100902604,1,100 mil+,10,Si,Si,Si,2,1,1,1,87540.98,203
0100902605,1,100 mil+,07,Si,Si,Si,1,1,1,2,221627.61,203
0100902606,1,100 mil+,10,Si,Si,Si,2,0,1,1,63491.79,203
0100903001,1,100 mil+,08,Si,Si,Si,1,0,1,2,151300.62,258
0100903003,1,100 mil+,10,Si,Si,Si,2,1,1,1,266576.05,258
0100903005,1,100 mil+,11,No,No,Si,1,0,1,1,20322.58,258
0100913201,1,100 mil+,04,No,Si,Si,0,0,1,0,39618.59,183
0100913203,1,100 mil+,10,Si,No,Si,1,0,1,1,34158.92,183
0100913204,1,100 mil+,10,Si,Si,Si,0,1,1,3,73715.12,183
0100913205,1,100 mil+,08,Si,No,No,0,0,1,0,18149.15,183
0100913206,1,100 mil+,03,Si,Si,Si,0,0,1,1,36315.97,183
0100914302,1,100 mil+,03,Si,No,No,1,0,0,0,18195.64,199
0100914303,1,100 mil+,04,No,No,No,1,0,1,0,17005.55,199
0100914304,1,100 mil+,06,Si,No,No,0,0,1,0,42458.06,199
0100914305,1,100 mil+,07,Si,Si,Si,0,0,1,1,65158.67,199
0100914306,1,100 mil+,01,No,Si,No,0,0,1,0,88761.87,199
0100920801,1,100 mil+,09,Si,No,Si,0,0,0,1,33245.17,186
0100920802,1,100 mil+,10,Si,Si,No,0,0,1,1,49057.37,186
0100920803,1,100 mil+,06,Si,Si,No,1,0,1,0,37531.55,186
0100920806,1,100 mil+,08,Si,Si,No,1,0,1,0,68014.23,186
0100925401,1,100 mil+,06,Si,Si,Si,1,0,1,1,53168.44,167
0100925402,1,100 mil+,06,Si,Si,No,0,0,1,0,16723.81,167
0100925403,1,100 mil+,06,Si,No,Si,1,0,1,1,71761.72,167
0100925404,1,100 mil+,04,Si,Si,Si,1,1,1,0,36596.07,167
0100925406,1,100 mil+,10,Si,No,Si,1,0,1,2,63840.64,167
0100932702,1,100 mil+,09,Si,Si,Si,1,0,1,2,163573.75,207
0100932703,1,100 mil+,09,Si,No,Si,1,0,1,1,52688.59,207
0100932704,1,100 mil+,10,Si,Si,Si,2,1,1,2,115732.48,207
0100932705,1,100 mil+,06,Si,Si,Si,1,0,2,1,32272.48,207
0100937901,1,100 mil+,07,Si,Si,Si,0,0,1,1,60623.95,211
0100937902,1,100 mil+,10,Si,Si,Si,0,0,1,3,83347.81,211
0100937903,1,100 mil+,10,Si,Si,Si,0,0,1,1,36541.18,211
0100937904,1,100 mil+,07,Si,No,Si,1,0,1,1,32090.53,211
0100937905,1,100 mil+,10,Si,Si,Si,2,0,1,2,275576.05,211
0100937906,1,100 mil+,08,Si,No,Si,2,0,1,1,37292.24,211
0100939502,1,100 mil+,06,Si,Si,No,1,0,1,0,32607.63,206
0100939504,1,100 mil+,09,Si,Si,Si,1,0,1,1,62466.68,206
0100939505,1,100 mil+,11,Si,Si,Si,1,0,1,1,67276.55,206
0100939506,1,100 mil+,10,Si,Si,Si,2,0,1,1,29726.5,206
0100943601,1,100 mil+,06,Si,No,Si,2,0,1,1,57757.27,191
0100943602,1,100 mil+,06,Si,Si,No,1,0,1,0,47919.75,191
0100943603,1,100 mil+,06,Si,No,No,0,0,1,0,22377.03,191
0100943604,1,100 mil+,07,Si,Si,Si,0,0,1,1,22032.76,191
0100943605,1,100 mil+,07,Si,No,No,0,0,1,0,18696.54,191
0100943606,1,100 mil+,04,Si,No,No,0,0,1,0,31273.85,191
0100960001,1,100 mil+,08,Si,No,Si,2,0,1,1,67957.54,184
0100960002,1,100 mil+,06,Si,Si,No,0,0,1,0,24121.11,184
0100960003,1,100 mil+,04,Si,No,No,0,0,1,0,21913.54,184
0100960005,1,100 mil+,08,Si,Si,Si,1,0,1,1,33627.7,184
0100960006,1,100 mil+,03,Si,No,Si,0,0,1,1,25755.36,184
0100974202,1,100 mil+,11,Si,Si,Si,2,0,1,2,107626.18,172
0100974203,1,100 mil+,10,Si,Si,Si,3,0,1,1,141986.21,172
0100974204,1,100 mil+,07,Si,No,No,0,0,1,0,17838.84,172
0100974205,1,100 mil+,09,Si,No,No,0,0,0,1,26488.52,172
0100977302,1,100 mil+,06,Si,No,Si,1,1,1,1,75250.82,199
0100977303,1,100 mil+,07,Si,Si,No,0,0,1,1,51051.55,199
0100977304,1,100 mil+,10,Si,Si,Si,0,1,1,1,76276.12,199
0100977305,1,100 mil+,08,Si,No,Si,0,0,1,1,79414.78,199
0100977306,1,100 mil+,08,Si,Si,Si,1,1,1,1,51933.37,199
0100993801,1,100 mil+,07,Si,Si,Si,1,0,1,1,55325.27,174
0100993802,1,100 mil+,06,Si,Si,Si,0,0,1,2,40674.21,174
0100993803,1,100 mil+,06,Si,Si,Si,2,1,1,1,113422.59,174
0100993804,1,100 mil+,10,Si,No,No,0,0,1,2,49077.34,174
0100993805,1,100 mil+,10,Si,Si,Si,2,1,1,1,129104.72,174
0100993806,1,100 mil+,09,Si,Si,Si,0,0,1,1,32324.97,174
0100995402,1,100 mil+,07,Si,Si,No,2,0,1,0,51018.36,196
0100995403,1,100 mil+,10,Si,Si,Si,2,1,1,1,122242.21,196
0100995404,1,100 mil+,04,No,No,No,0,0,1,0,22112.47,196
0100995405,1,100 mil+,06,Si,Si,Si,1,1,2,4,113820.14,196
0100995406,1,100 mil+,09,Si,Si,Si,1,0,1,1,57851.49,196
0100998701,1,100 mil+,04,Si,No,No,0,0,0,0,22175.87,192
0100998702,1,100 mil+,10,Si,Si,Si,1,0,1,4,142518.64,192
0100998703,1,100 mil+,04,Si,No,No,0,0,0,0,43059.44,192
0100998704,1,100 mil+,10,Si,Si,Si,1,0,1,1,46495.65,192
0100998705,1,100 mil+,08,Si,No,No,0,0,0,0,16193.59,192
0100998706,1,100 mil+,06,Si,No,Si,1,0,1,2,85277.82,192
0101000902,1,100 mil+,06,Si,Si,No,0,0,1,0,56949.74,194
0101000903,1,100 mil+,05,Si,Si,No,0,0,1,0,49253.1,194
0101000905,1,100 mil+,06,Si,Si,No,0,0,1,0,37298.3,194
0101000906,1,100 mil+,04,Si,Si,Si,0,1,0,1,69639.33,194
0101005501,1,100 mil+,08,Si,Si,Si,1,0,1,0,56494.55,193
0101005502,1,100 mil+,06,Si,Si,No,0,0,1,0,56465.41,193
0101005503,1,100 mil+,06,Si,No,No,1,0,1,0,40483.09,193
0101005504,1,100 mil+,08,Si,No,Si,1,0,1,0,95687.15,193
0101005505,1,100 mil+,04,Si,Si,No,0,0,0,0,21720.15,193
0101005506,1,100 mil+,08,Si,No,No,0,0,1,0,22070.81,193
0101017601,1,100 mil+,10,Si,Si,Si,1,1,1,3,86549.95,180
0101017602,1,100 mil+,07,Si,No,No,0,0,1,0,37702.94,180
0101017603,1,100 mil+,06,Si,Si,No,1,0,1,0,47180.1,180
0101017605,1,100 mil+,09,Si,No,No,0,0,1,1,13065,180
0101017606,1,100 mil+,06,Si,Si,Si,2,0,1,1,128139.32,180
0101035001,1,100 mil+,03,No,Si,Si,0,0,1,1,40216.47,180
0101035002,1,100 mil+,04,Si,Si,No,0,0,1,2,57637.9,180
0101035003,1,100 mil+,01,No,No,Si,0,0,1,0,33912.86,180
0101035004,1,100 mil+,03,No,Si,No,0,0,1,0,26268.17,180
0101035005,1,100 mil+,06,Si,Si,No,0,0,1,1,20427.54,180
0101035006,1,100 mil+,06,Si,Si,Si,0,0,1,2,48424.15,180
0101071201,1,100 mil+,06,Si,No,Si,1,0,1,1,40656.82,153
0101071202,1,100 mil+,07,Si,Si,No,0,0,1,0,49361.44,153
0101071204,1,100 mil+,03,No,No,No,1,0,1,0,50963.34,153
0101071205,1,100 mil+,04,No,No,Si,0,0,1,1,39340.42,153
0101071206,1,100 mil+,04,Si,Si,Si,0,0,1,1,41526.52,153
0101089302,1,100 mil+,03,Si,Si,No,0,0,0,0,58669.9,140
0101089303,1,100 mil+,04,Si,No,No,0,0,0,0,67930.36,140
0101089304,1,100 mil+,03,Si,Si,No,0,0,1,0,39284.13,140
0101089305,1,100 mil+,09,Si,No,Si,2,0,1,1,38644.4,140
0101089306,1,100 mil+,09,Si,Si,Si,1,0,1,1,32688.86,140
0101094801,1,100 mil+,09,Si,No,No,1,0,1,1,70108.24,180
0101094802,1,100 mil+,10,Si,Si,No,1,0,1,0,54452.95,180
0101094803,1,100 mil+,06,Si,Si,Si,0,0,1,1,67735.3,180
0101094804,1,100 mil+,04,No,Si,No,0,1,1,0,38928.55,180
0101094805,1,100 mil+,06,Si,Si,No,0,0,1,1,48942.99,180
0101094806,1,100 mil+,03,Si,No,No,0,0,0,0,96308.85,180
0101107401,1,100 mil+,06,Si,Si,Si,0,0,1,0,19502.09,195
0101107402,1,100 mil+,06,Si,No,Si,0,0,1,2,72017.09,195
0101107402,2,100 mil+,04,Si,No,Si,0,0,0,0,34747.76,195
0101107404,1,100 mil+,04,No,Si,Si,0,0,1,1,101298.93,195
0101107405,1,100 mil+,04,Si,Si,No,0,0,1,0,38059.34,195
0101107406,1,100 mil+,10,Si,Si,Si,0,0,1,3,389027.4,195
0101123701,1,100 mil+,06,Si,Si,No,1,1,1,0,71405.47,196
0101123702,1,100 mil+,10,Si,Si,Si,1,0,2,2,124261.5,196
0101123703,1,100 mil+,10,Si,No,Si,1,0,1,1,77558.2,196
0101123704,1,100 mil+,10,Si,Si,Si,1,0,1,2,99850.46,196
0101123705,1,100 mil+,03,Si,No,Si,1,1,1,1,74327.91,196
0101137901,1,100 mil+,08,Si,Si,No,0,0,0,0,13827.93,179
0101137903,1,100 mil+,10,Si,No,Si,1,0,1,1,106544.41,179
0101137904,1,100 mil+,08,Si,Si,Si,2,1,1,2,130625.37,179
0101137905,1,100 mil+,08,Si,Si,Si,1,0,1,1,47527.01,179
0101137906,1,100 mil+,04,Si,Si,No,2,0,1,0,47977.01,179
0101165501,1,100 mil+,11,Si,No,Si,1,1,0,1,137934.78,191
0101165502,1,100 mil+,03,Si,No,Si,0,0,1,0,35442.91,191
0101165503,1,100 mil+,05,Si,Si,Si,0,0,1,0,22809.33,191
0101165504,1,100 mil+,09,Si,Si,No,1,0,1,2,34813.05,191
0101165505,1,100 mil+,04,Si,No,No,0,0,0,0,18156.64,191
0101165506,1,100 mil+,06,Si,No,Si,0,0,1,0,57220.34,191
0101179601,1,100 mil+,06,Si,Si,Si,0,0,1,1,38694.32,195
0101179602,1,100 mil+,06,Si,No,Si,0,0,1,1,41321.2,195
0101179603,1,100 mil+,08,Si,Si,Si,1,0,1,0,57002.75,195
0101179604,1,100 mil+,10,Si,Si,Si,2,0,1,2,131311.44,195
0101179605,1,100 mil+,10,Si,No,No,0,0,1,1,18329.84,195
0101179606,1,100 mil+,09,Si,No,No,0,0,1,0,33344.18,195
0101183001,1,100 mil+,06,Si,Si,Si,1,0,1,3,96368.92,201
0101183002,1,100 mil+,01,Si,No,No,0,0,1,0,55651.78,201
0101183004,1,100 mil+,08,Si,Si,Si,2,0,0,0,49842.37,201
0101183005,1,100 mil+,05,Si,Si,Si,1,0,1,0,38924.94,201
0101183006,1,100 mil+,08,Si,No,No,0,0,1,0,35428.88,201
0101188201,1,100 mil+,06,Si,No,No,0,0,1,0,50814.9,184
0101188202,1,100 mil+,08,Si,Si,No,1,0,0,1,52143.35,184
0101188203,1,100 mil+,06,Si,No,No,1,0,1,0,36846.77,184
0101188204,1,100 mil+,06,Si,No,No,1,0,1,0,62934.33,184
0101188205,1,100 mil+,08,No,No,Si,1,0,1,1,57714.71,184
0101188206,1,100 mil+,04,Si,Si,No,1,0,1,0,56731.62,184
0101193301,1,100 mil+,06,Si,No,Si,0,0,1,0,31290.12,213
0101193302,1,100 mil+,06,Si,Si,Si,0,0,2,1,71515.67,213
0101193303,1,100 mil+,04,Si,No,No,1,0,1,0,32724.38,213
0101193304,1,100 mil+,03,Si,Si,No,0,0,0,0,33072.12,213
0101193305,1,100 mil+,06,Si,Si,Si,0,0,1,1,90289.55,213
0101193306,1,100 mil+,08,Si,Si,Si,1,1,1,1,274665.64,213
0101199801,1,100 mil+,06,Si,No,No,0,0,1,0,31403.72,171
0101199802,1,100 mil+,06,Si,Si,Si,1,0,1,0,195243.42,171
0101199803,1,100 mil+,10,Si,No,No,1,0,0,0,11854.89,171
0101199805,1,100 mil+,06,Si,Si,No,0,0,1,0,89082.17,171
0101199806,1,100 mil+,03,Si,No,No,0,0,1,1,61930.48,171
0101199806,2,100 mil+,04,No,No,No,0,0,0,0,28084.17,171
0101209401,1,100 mil+,06,Si,No,Si,1,0,1,1,78428.14,184
0101209403,1,100 mil+,06,No,Si,Si,0,0,0,0,46505.45,184
0101209404,1,100 mil+,08,Si,No,Si,0,0,1,0,72198.5,184
0101209405,1,100 mil+,04,Si,Si,No,0,0,1,0,16002.36,184
0101217701,1,100 mil+,05,Si,Si,Si,1,0,1,1,69105.35,181
0101217704,1,100 mil+,08,Si,Si,Si,0,1,1,1,66048.51,181
0101217706,1,100 mil+,06,Si,No,No,1,0,1,0,41808.36,181
0101234901,1,100 mil+,04,Si,No,No,0,0,1,0,18066.24,179
0101234903,1,100 mil+,04,Si,Si,No,1,0,1,1,54172.69,179
0101234904,1,100 mil+,08,Si,No,Si,1,0,1,1,41547.54,179
0101234905,1,100 mil+,05,Si,Si,No,0,0,1,0,83325.5,179
0101234906,1,100 mil+,05,Si,No,No,1,1,1,0,38216.61,179
0101241501,1,100 mil+,06,Si,No,No,0,0,1,0,12961.95,191
0101241502,1,100 mil+,07,No,Si,Si,0,0,1,1,32622.78,191
0101241503,1,100 mil+,06,Si,No,No,0,0,1,0,37117.53,191
0101241504,1,100 mil+,01,Si,Si,No,1,0,1,0,64543.09,191
0101241505,1,100 mil+,04,Si,Si,Si,1,0,1,1,64972.29,191
0101241506,1,100 mil+,06,Si,No,No,0,0,1,0,21475.45,191
0101267601,1,100 mil+,06,Si,Si,Si,1,0,1,1,53967.95,174
0101267602,1,100 mil+,08,Si,No,Si,1,1,1,1,15960.41,174
0101267603,1,100 mil+,08,Si,No,No,0,0,1,0,28418.66,174
0101267604,1,100 mil+,08,Si,Si,Si,1,0,1,2,110477.55,174
0101267605,1,100 mil+,06,Si,Si,No,0,0,1,0,67776.01,174
0101267606,1,100 mil+,03,Si,No,No,0,0,1,0,18541.05,174
0101276001,1,100 mil+,06,Si,No,No,0,0,1,0,43251.56,191
0101276002,1,100 mil+,06,Si,No,Si,0,0,1,0,47065.35,191
0101276004,1,100 mil+,05,Si,No,No,0,0,1,0,43786.91,191
0101276005,1,100 mil+,01,Si,No,No,0,0,1,0,4960.72,191
0101276005,2,100 mil+,06,No,No,No,0,0,0,0,2054.34,191
0101276005,3,100 mil+,06,No,No,No,0,0,0,0,3653.08,191
0101276006,1,100 mil+,06,Si,Si,Si,0,0,1,1,36576.31,191
0101283201,1,100 mil+,04,Si,Si,No,0,0,0,0,37702.26,181
0101283202,1,100 mil+,04,Si,Si,No,0,0,1,1,13077.33,181
0101283203,1,100 mil+,03,Si,Si,No,0,0,0,0,46169.88,181
0101283204,1,100 mil+,06,Si,Si,No,0,0,1,0,31968.8,181
0101283205,1,100 mil+,07,Si,Si,No,1,1,1,0,45543.48,181
0101283206,1,100 mil+,09,Si,No,Si,1,1,1,2,17879.69,181
0101284301,1,100 mil+,01,Si,Si,No,0,0,0,0,12497.26,185
0101284302,1,100 mil+,05,Si,No,No,0,0,1,0,43352.18,185
0101284303,1,100 mil+,06,Si,No,No,0,0,1,0,11396.72,185
0101284304,1,100 mil+,10,Si,Si,Si,1,0,1,1,119366.95,185
0101284305,1,100 mil+,09,No,Si,Si,0,1,1,0,24044.45,185
0101284306,1,100 mil+,08,Si,No,No,0,0,0,0,34139.69,185
0101286801,1,100 mil+,01,Si,Si,Si,2,0,2,1,177072.61,184
0101286802,1,100 mil+,06,Si,Si,Si,0,0,1,0,35821.08,184
0101286803,1,100 mil+,06,Si,Si,Si,0,0,1,0,58242.8,184
0101286804,1,100 mil+,06,Si,Si,No,1,0,1,0,65945.29,184
0101286805,1,100 mil+,03,Si,Si,No,0,0,1,0,21210.42,184
0101286806,1,100 mil+,04,Si,No,No,0,0,0,1,39084.27,184
0101289401,1,100 mil+,05,Si,Si,No,0,0,1,1,63260.46,181
0101289401,2,100 mil+,06,Si,No,No,0,0,0,0,31157.47,181
0101289402,1,100 mil+,06,Si,Si,Si,1,0,1,1,22535.43,181
0101289403,1,100 mil+,04,Si,No,No,0,1,1,0,41586.2,181
0101289404,1,100 mil+,04,Si,Si,Si,0,0,1,0,25343.09,181
0101289405,1,100 mil+,08,Si,No,Si,0,0,1,2,91052,181
0101289406,1,100 mil+,06,Si,No,No,0,0,1,0,34069.95,181
0101293701,1,100 mil+,06,Si,Si,No,0,0,0,0,74837.52,180
0101293702,1,100 mil+,06,Si,Si,Si,0,0,1,1,64437.08,180
0101293703,1,100 mil+,04,Si,No,No,0,0,0,0,29567.21,180
0101293704,1,100 mil+,06,Si,Si,Si,0,1,1,1,17019.88,180
0101293705,1,100 mil+,10,Si,No,No,0,0,0,0,42227.53,180
0101296901,1,100 mil+,06,Si,No,No,0,0,1,0,13177.13,180
0101296902,1,100 mil+,06,Si,No,No,0,0,1,1,38558.95,180
